datum,plats,latitud,longitud,temperatur_c,luftfuktighet_procent,vindhastighet_ms,vindriktning_grader,nederbord_mm,lufttryck_hpa,sikt_km,molnighet_procent
2024-04-10,Sund,60.25,20.2,9.4,68,8.0,195,1.7,1004.8,5,58
2024-04-10,Hammarland,60.2167,19.75,9.3,67,6.8,87,1.3,1004.1,10,69
2024-04-10,Saltvik,60.2833,20.05,9.5,73,4.9,305,1.6,1004.1,6,56
2024-04-10,Geta,60.3833,19.85,11.3,64,9.7,215,1.7,1003.0,10,73
2024-04-10,Eckerö,60.2167,19.6167,8.1,67,6.9,142,1.4,1002.1,8,71
2024-04-10,Lemland,60.05,20.0167,9.3,66,2.4,235,1.2,1001.9,12,62
2024-04-10,Lumparland,60.1167,20.25,10.6,70,6.8,263,1.3,1001.6,15,64
2024-04-11,Mariehamn,60.0972,19.9348,11.5,70,8.5,333,0,999.6,9,61
2024-04-11,Jomala,60.1,19.95,12.7,65,2.6,8,0,998.6,10,62
2024-04-11,Finström,60.2167,19.95,12.8,69,2.5,299,0,1001.9,8,51
2024-04-11,Sund,60.25,20.2,12.4,68,6.1,37,0,999.8,15,59
2024-04-11,Hammarland,60.2167,19.75,12.5,64,8.1,20,0,1002.0,14,53
2024-04-11,Saltvik,60.2833,20.05,12.1,69,6.6,209,0,999.3,8,64
2024-04-11,Geta,60.3833,19.85,12.0,70,6.4,205,0,1001.4,8,61
2024-04-11,Eckerö,60.2167,19.6167,12.6,64,8.3,356,0,998.1,11,54
2024-04-11,Lemland,60.05,20.0167,11.6,66,8.8,274,0,999.5,13,65
2024-04-11,Lumparland,60.1167,20.25,12.2,70,8.9,65,0,1002.0,10,49
2024-04-12,Mariehamn,60.0972,19.9348,4.0,65,6.4,216,1.9,1013.5,7,59
2024-04-12,Jomala,60.1,19.95,3.8,70,3.6,75,2.4,1010.0,15,65
2024-04-12,Finström,60.2167,19.95,2.6,66,4.7,308,2.3,1011.4,9,70
2024-04-12,Sund,60.25,20.2,3.6,64,7.9,181,2.6,1010.2,6,73
2024-04-12,Hammarland,60.2167,19.75,2.2,69,7.3,262,2.3,1011.7,11,69
2024-04-12,Saltvik,60.2833,20.05,5.1,70,8.6,135,2.5,1013.2,11,64
2024-04-12,Geta,60.3833,19.85,4.9,67,2.2,152,2.5,1012.8,13,55
2024-04-12,Eckerö,60.2167,19.6167,5.0,61,9.5,318,2.6,1012.9,11,73
2024-04-12,Lemland,60.05,20.0167,4.6,68,5.0,125,2.5,1012.4,13,73
2024-04-12,Lumparland,60.1167,20.25,3.3,63,8.0,92,2.4,1011.4,15,72
2024-04-13,Mariehamn,60.0972,19.9348,1.9,64,9.7,172,0.2,1010.2,11,59
2024-04-13,Jomala,60.1,19.95,2.3,72,3.7,215,0.2,1008.2,10,68
2024-04-13,Finström,60.2167,19.95,0.7,72,8.5,108,0.2,1008.7,6,65
2024-04-13,Sund,60.25,20.2,0.7,71,4.0,178,0.2,1010.4,5,68
2024-04-13,Hammarland,60.2167,19.75,3.3,70,4.4,225,0.2,1012.0,12,71
2024-04-13,Saltvik,60.2833,20.05,1.9,71,3.0,30,0.2,1011.8,7,67
2024-04-13,Geta,60.3833,19.85,1.1,71,5.3,216,0.3,1009.1,9,56
2024-04-13,Eckerö,60.2167,19.6167,3.1,65,9.1,318,0.2,1010.1,13,56
2024-04-13,Lemland,60.05,20.0167,3.4,73,8.8,267,0.2,1010.6,10,60
2024-04-13,Lumparland,60.1167,20.25,3.1,67,3.6,258,0.2,1011.6,9,62
2024-04-14,Mariehamn,60.0972,19.9348,-1.3,59,4.7,216,0,999.0,8,78
2024-04-14,Jomala,60.1,19.95,1.5,61,6.5,302,0,1001.7,12,80
2024-04-14,Finström,60.2167,19.95,-0.5,54,7.8,208,0,1001.8,8,74
2024-04-14,Sund,60.25,20.2,-0.1,61,4.0,335,0,999.7,7,69
2024-04-14,Hammarland,60.2167,19.75,1.0,62,3.1,199,0,1000.0,14,76
2024-04-14,Saltvik,60.2833,20.05,1.4,60,5.4,335,0,999.4,13,70
2024-04-14,Geta,60.3833,19.85,-1.4,54,6.6,79,0,1000.1,15,71
2024-04-14,Eckerö,60.2167,19.6167,2.1,55,3.1,344,0,1000.3,9,81
2024-04-14,Lemland,60.05,20.0167,-0.3,54,5.8,197,0,998.2,14,79
2024-04-14,Lumparland,60.1167,20.25,2.1,60,3.9,230,0,999.0,11,84
2024-04-15,Mariehamn,60.0972,19.9348,10.4,75,4.1,140,0.1,1019.4,8,32
2024-04-15,Jomala,60.1,19.95,8.6,74,8.5,120,0,1019.9,12,15
2024-04-15,Finström,60.2167,19.95,10.0,74,7.2,58,0,1019.7,7,21
2024-04-15,Sund,60.25,20.2,8.4,80,7.6,5,0,1018.4,11,32
2024-04-15,Hammarland,60.2167,19.75,8.6,81,4.3,232,0.1,1019.2,7,34
2024-04-15,Saltvik,60.2833,20.05,10.4,78,8.3,298,0.1,1020.2,8,16
2024-04-15,Geta,60.3833,19.85,9.3,73,3.4,84,0.1,1017.8,13,19
2024-04-15,Eckerö,60.2167,19.6167,10.4,80,2.2,255,0,1018.3,8,33
2024-04-15,Lemland,60.05,20.0167,10.0,81,7.6,322,0,1018.3,7,21
2024-04-15,Lumparland,60.1167,20.25,7.7,81,8.9,289,0.1,1017.7,12,27
2024-04-16,Mariehamn,60.0972,19.9348,6.4,66,7.3,6,0.3,1004.5,13,44
2024-04-16,Jomala,60.1,19.95,10.3,69,9.9,158,0.3,1002.3,12,52
2024-04-16,Finström,60.2167,19.95,9.1,65,9.8,309,0.3,1002.2,10,54
2024-04-16,Sund,60.25,20.2,8.5,65,9.2,347,0.3,1005.9,7,51
2024-04-16,Hammarland,60.2167,19.75,7.5,65,5.1,13,0.3,1002.6,12,53
2024-04-16,Saltvik,60.2833,20.05,9.9,66,6.9,152,0.3,1003.0,5,63
2024-04-16,Geta,60.3833,19.85,9.5,69,4.8,4,0.2,1003.2,6,55
2024-04-16,Eckerö,60.2167,19.6167,7.4,68,8.9,161,0.2,1004.6,14,49
2024-04-16,Lemland,60.05,20.0167,8.8,71,3.5,9,0.2,1003.0,7,48
2024-04-16,Lumparland,60.1167,20.25,7.0,70,9.2,146,0.3,1006.0,10,49
2024-04-17,Mariehamn,60.0972,19.9348,7.3,79,10.0,257,0.6,1007.1,12,73
2024-04-17,Jomala,60.1,19.95,4.3,78,10.0,135,0.5,1006.2,7,68
2024-04-17,Finström,60.2167,19.95,7.3,84,5.9,121,0.5,1005.2,7,72
2024-04-17,Sund,60.25,20.2,7.4,77,9.5,211,0.4,1006.6,12,69
2024-04-17,Hammarland,60.2167,19.75,8.0,83,4.9,99,0.6,1007.7,8,80
2024-04-17,Saltvik,60.2833,20.05,6.0,77,9.7,195,0.5,1006.8,11,75
2024-04-17,Geta,60.3833,19.85,4.7,78,4.4,299,0.5,1005.8,5,70
2024-04-17,Eckerö,60.2167,19.6167,5.2,85,8.3,65,0.4,1008.1,7,73
2024-04-17,Lemland,60.05,20.0167,5.8,84,4.4,227,0.4,1006.0,6,68
2024-04-17,Lumparland,60.1167,20.25,4.5,80,7.0,103,0.5,1008.6,10,73
2024-04-18,Mariehamn,60.0972,19.9348,2.6,85,5.1,304,3.2,1013.2,9,51
2024-04-18,Jomala,60.1,19.95,3.3,81,8.0,228,3.2,1011.4,12,43
2024-04-18,Finström,60.2167,19.95,1.3,86,9.8,58,3.4,1011.3,10,48
2024-04-18,Sund,60.25,20.2,2.4,83,9.8,85,2.4,1014.2,8,40
2024-04-18,Hammarland,60.2167,19.75,3.2,87,8.4,102,3.1,1012.2,8,58
2024-04-18,Saltvik,60.2833,20.05,2.2,85,8.4,199,2.7,1011.0,5,42
2024-04-18,Geta,60.3833,19.85,2.6,89,9.3,335,3.4,1013.0,11,51
2024-04-18,Eckerö,60.2167,19.6167,2.5,89,4.5,231,3.1,1014.3,8,51
2024-04-18,Lemland,60.05,20.0167,3.6,84,8.9,153,2.7,1011.9,11,39
2024-04-18,Lumparland,60.1167,20.25,0.9,83,4.4,6,2.5,1013.9,11,54
2024-04-19,Mariehamn,60.0972,19.9348,3.2,71,6.8,243,0,1013.9,8,64
2024-04-19,Jomala,60.1,19.95,3.1,69,3.2,301,0,1015.3,10,71
2024-04-19,Finström,60.2167,19.95,4.1,69,4.9,144,0.1,1015.2,7,71
2024-04-19,Sund,60.25,20.2,1.9,71,9.1,233,0,1011.9,8,67
2024-04-19,Hammarland,60.2167,19.75,3.6,64,5.8,7,0,1014.5,9,62
2024-04-19,Saltvik,60.2833,20.05,1.5,69,5.2,215,0.1,1015.2,10,70
2024-04-19,Geta,60.3833,19.85,3.1,73,8.9,248,0.1,1013.2,8,62
2024-04-19,Eckerö,60.2167,19.6167,4.5,72,6.0,359,0.1,1013.3,7,58
2024-04-19,Lemland,60.05,20.0167,2.2,67,5.4,218,0.1,1013.5,12,59
2024-04-19,Lumparland,60.1167,20.25,4.3,72,5.1,97,0,1014.2,5,72
2024-04-20,Mariehamn,60.0972,19.9348,5.2,89,7.3,214,0.1,1006.3,14,43
2024-04-20,Jomala,60.1,19.95,2.7,82,8.9,62,0,1006.1,9,41
2024-04-20,Finström,60.2167,19.95,5.5,86,9.0,66,0.1,1005.0,12,48
2024-04-20,Sund,60.25,20.2,3.6,89,9.4,258,0,1005.8,11,49
2024-04-20,Hammarland,60.2167,19.75,2.2,85,4.8,239,0,1006.2,14,36
2024-04-20,Saltvik,60.2833,20.05,3.8,85,5.5,117,0.1,1004.2,5,45
2024-04-20,Geta,60.3833,19.85,2.4,84,7.9,341,0,1005.7,11,37
2024-04-20,Eckerö,60.2167,19.6167,5.4,84,4.6,329,0,1003.1,8,33
2024-04-20,Lemland,60.05,20.0167,3.6,85,8.4,195,0,1005.4,5,37
2024-04-20,Lumparland,60.1167,20.25,3.7,83,8.9,216,0.1,1003.6,6,34
2024-04-21,Mariehamn,60.0972,19.9348,8.6,77,2.7,312,0.1,1011.4,8,20
2024-04-21,Jomala,60.1,19.95,7.0,76,2.0,37,0.1,1010.2,13,34
2024-04-21,Finström,60.2167,19.95,9.5,69,6.6,267,0.1,1009.7,17,30
2024-04-21,Sund,60.25,20.2,9.2,69,7.3,134,0.1,1010.7,10,27
2024-04-21,Hammarland,60.2167,19.75,8.2,75,3.6,62,0.1,1012.4,16,20
2024-04-21,Saltvik,60.2833,20.05,9.2,76,8.8,236,0.1,1012.0,10,21
2024-04-21,Geta,60.3833,19.85,8.3,69,2.1,359,0.1,1010.4,11,28
2024-04-21,Eckerö,60.2167,19.6167,9.5,75,4.7,34,0.1,1012.2,12,30
2024-04-21,Lemland,60.05,20.0167,8.8,77,3.8,210,0.1,1010.3,11,32
2024-04-21,Lumparland,60.1167,20.25,5.9,72,3.1,19,0.1,1012.3,14,23
2024-04-22,Mariehamn,60.0972,19.9348,8.6,69,6.4,303,0.2,1015.4,15,30
2024-04-22,Jomala,60.1,19.95,9.2,70,3.3,113,0.2,1016.1,7,35
2024-04-22,Finström,60.2167,19.95,9.1,68,2.7,235,0.2,1015.0,8,45
2024-04-22,Sund,60.25,20.2,9.4,64,5.7,216,0.2,1014.8,11,28
2024-04-22,Hammarland,60.2167,19.75,9.8,65,9.8,312,0.2,1015.2,11,36
2024-04-22,Saltvik,60.2833,20.05,9.5,65,7.1,47,0.2,1014.2,10,32
2024-04-22,Geta,60.3833,19.85,8.8,68,4.6,63,0.2,1015.4,16,28
2024-04-22,Eckerö,60.2167,19.6167,10.2,66,3.6,260,0.3,1017.2,13,38
2024-04-22,Lemland,60.05,20.0167,8.9,68,7.7,338,0.2,1018.0,13,29
2024-04-22,Lumparland,60.1167,20.25,9.9,67,7.0,232,0.2,1014.4,9,27
2024-04-23,Mariehamn,60.0972,19.9348,10.6,50,3.9,64,0.5,1010.6,17,38
2024-04-23,Jomala,60.1,19.95,11.2,53,7.6,287,0.5,1011.9,10,43
2024-04-23,Finström,60.2167,19.95,12.2,55,7.6,296,0.5,1011.7,11,24
2024-04-23,Sund,60.25,20.2,11.3,56,7.9,266,0.6,1012.9,11,40
2024-04-23,Hammarland,60.2167,19.75,8.8,57,5.8,86,0.5,1013.4,17,35
2024-04-23,Saltvik,60.2833,20.05,10.6,51,7.9,304,0.4,1010.0,11,34
2024-04-23,Geta,60.3833,19.85,8.8,51,3.8,59,0.4,1010.7,10,43
2024-04-23,Eckerö,60.2167,19.6167,8.7,55,9.9,9,0.6,1012.0,12,24
2024-04-23,Lemland,60.05,20.0167,9.6,55,5.5,295,0.6,1012.6,17,42
2024-04-23,Lumparland,60.1167,20.25,10.5,56,8.6,251,0.5,1012.1,15,37
2024-04-24,Mariehamn,60.0972,19.9348,1.1,62,6.5,229,0.3,1016.8,10,67
2024-04-24,Jomala,60.1,19.95,-0.5,56,4.8,56,0.2,1016.3,10,74
2024-04-24,Finström,60.2167,19.95,1.9,61,5.7,47,0.3,1018.4,10,63
2024-04-24,Sund,60.25,20.2,1.0,58,2.5,92,0.3,1016.3,10,68
2024-04-24,Hammarland,60.2167,19.75,0.6,64,2.6,123,0.3,1016.0,14,75
2024-04-24,Saltvik,60.2833,20.05,0.3,55,3.0,54,0.3,1018.9,14,73
2024-04-24,Geta,60.3833,19.85,0.2,64,3.6,128,0.3,1016.1,14,77
2024-04-24,Eckerö,60.2167,19.6167,1.1,56,3.5,37,0.3,1018.0,7,66
2024-04-24,Lemland,60.05,20.0167,-0.8,63,9.3,198,0.3,1019.2,14,72
2024-04-24,Lumparland,60.1167,20.25,2.1,55,7.3,148,0.2,1017.2,9,77
2024-04-25,Mariehamn,60.0972,19.9348,1.9,78,3.2,306,0.3,1006.8,7,36
2024-04-25,Jomala,60.1,19.95,1.0,77,3.5,207,0.3,1003.7,15,34
2024-04-25,Finström,60.2167,19.95,3.6,80,4.5,147,0.3,1005.7,10,40
2024-04-25,Sund,60.25,20.2,3.9,74,4.5,340,0.3,1006.8,7,25
2024-04-25,Hammarland,60.2167,19.75,2.3,75,7.3,66,0.4,1006.1,9,31
2024-04-25,Saltvik,60.2833,20.05,4.6,78,2.2,16,0.4,1004.3,15,27
2024-04-25,Geta,60.3833,19.85,2.0,73,9.5,58,0.3,1005.9,13,33
2024-04-25,Eckerö,60.2167,19.6167,1.7,78,4.6,354,0.4,1005.6,6,38
2024-04-25,Lemland,60.05,20.0167,1.3,72,9.6,332,0.4,1004.9,11,38
2024-04-25,Lumparland,60.1167,20.25,2.9,79,2.3,261,0.3,1004.9,8,23
2024-04-26,Mariehamn,60.0972,19.9348,11.6,82,5.7,83,0.2,1023.7,6,27
2024-04-26,Jomala,60.1,19.95,10.1,84,3.6,276,0.2,1023.9,5,32
2024-04-26,Finström,60.2167,19.95,11.3,81,4.1,181,0.2,1025.3,10,29
2024-04-26,Sund,60.25,20.2,11.1,83,8.1,69,0.2,1026.0,10,32
2024-04-26,Hammarland,60.2167,19.75,12.3,86,5.1,96,0.2,1024.2,15,28
2024-04-26,Saltvik,60.2833,20.05,11.8,86,7.9,125,0.2,1023.0,10,22
2024-04-26,Geta,60.3833,19.85,10.4,88,4.0,244,0.2,1025.8,6,25
2024-04-26,Eckerö,60.2167,19.6167,9.8,81,3.2,194,0.1,1025.7,8,38
2024-04-26,Lemland,60.05,20.0167,10.7,80,9.4,219,0.1,1025.2,13,28
2024-04-26,Lumparland,60.1167,20.25,12.3,88,6.2,269,0.2,1025.2,8,37
2024-04-27,Mariehamn,60.0972,19.9348,8.1,70,8.0,70,0.5,1017.2,11,40
2024-04-27,Jomala,60.1,19.95,6.4,73,3.7,97,0.4,1019.2,12,50
2024-04-27,Finström,60.2167,19.95,8.8,72,8.6,83,0.4,1016.6,11,48
2024-04-27,Sund,60.25,20.2,8.1,72,4.5,144,0.5,1019.1,6,50
2024-04-27,Hammarland,60.2167,19.75,5.7,72,4.3,205,0.4,1017.8,8,36
2024-04-27,Saltvik,60.2833,20.05,5.7,73,4.8,160,0.4,1019.7,7,48
2024-04-27,Geta,60.3833,19.85,9.3,70,2.5,96,0.4,1016.7,13,49
2024-04-27,Eckerö,60.2167,19.6167,8.1,70,5.5,167,0.5,1016.7,10,37
2024-04-27,Lemland,60.05,20.0167,9.0,78,3.0,207,0.4,1017.7,6,39
2024-04-27,Lumparland,60.1167,20.25,6.2,76,5.2,293,0.5,1019.7,13,38
2024-04-28,Mariehamn,60.0972,19.9348,7.0,71,4.6,3,0.1,1016.5,8,41
2024-04-28,Jomala,60.1,19.95,5.1,65,9.4,116,0.1,1014.9,7,37
2024-04-28,Finström,60.2167,19.95,5.0,70,6.7,325,0,1017.2,14,27
2024-04-28,Sund,60.25,20.2,5.7,72,9.8,87,0,1016.8,9,41
2024-04-28,Hammarland,60.2167,19.75,3.9,70,4.8,336,0.1,1013.7,9,33
2024-04-28,Saltvik,60.2833,20.05,4.7,67,2.4,292,0,1017.4,11,33
2024-04-28,Geta,60.3833,19.85,6.9,66,5.2,56,0.1,1017.2,10,30
2024-04-28,Eckerö,60.2167,19.6167,5.3,67,4.7,156,0,1014.4,13,40
2024-04-28,Lemland,60.05,20.0167,5.8,65,8.1,301,0,1014.9,12,33
2024-04-28,Lumparland,60.1167,20.25,5.9,73,8.0,311,0.1,1017.2,7,33
2024-04-29,Mariehamn,60.0972,19.9348,11.8,94,4.7,22,2.7,1004.6,9,89
2024-04-29,Jomala,60.1,19.95,10.3,95,4.7,209,2.0,1005.2,5,87
2024-04-29,Finström,60.2167,19.95,9.4,95,6.6,289,2.0,1005.4,6,83
2024-04-29,Sund,60.25,20.2,12.2,95,4.7,256,1.9,1004.4,10,81
2024-04-29,Hammarland,60.2167,19.75,11.9,95,7.8,33,2.5,1005.3,7,87
2024-04-29,Saltvik,60.2833,20.05,10.1,95,3.9,280,2.2,1004.9,5,88
2024-04-29,Geta,60.3833,19.85,10.0,95,8.8,138,2.0,1002.8,5,88
2024-04-29,Eckerö,60.2167,19.6167,11.1,95,6.5,205,2.1,1005.4,5,77
2024-04-29,Lemland,60.05,20.0167,10.6,95,3.2,327,2.1,1004.2,11,82
2024-04-29,Lumparland,60.1167,20.25,9.9,94,3.6,18,2.4,1002.8,10,81
2024-04-30,Mariehamn,60.0972,19.9348,2.8,63,2.5,132,0.2,1023.7,12,54
2024-04-30,Jomala,60.1,19.95,2.5,54,9.4,191,0.3,1021.2,16,49
2024-04-30,Finström,60.2167,19.95,3.8,57,4.9,161,0.2,1022.8,8,43
2024-04-30,Sund,60.25,20.2,5.4,57,3.3,257,0.3,1022.6,8,46
2024-04-30,Hammarland,60.2167,19.75,3.9,62,2.4,347,0.2,1024.4,10,49
2024-04-30,Saltvik,60.2833,20.05,3.6,61,8.1,300,0.3,1024.5,14,49
2024-04-30,Geta,60.3833,19.85,2.3,57,8.1,27,0.2,1024.5,11,47
2024-04-30,Eckerö,60.2167,19.6167,4.9,60,2.3,63,0.2,1023.9,13,57
2024-04-30,Lemland,60.05,20.0167,2.3,59,2.9,262,0.3,1023.4,15,45
2024-04-30,Lumparland,60.1167,20.25,5.8,61,5.1,327,0.2,1021.3,11,41
2024-05-01,Mariehamn,60.0972,19.9348,3.4,55,3.3,322,0.4,1017.2,16,38
2024-05-01,Jomala,60.1,19.95,6.3,57,7.7,77,0.4,1017.9,10,40
2024-05-01,Finström,60.2167,19.95,4.7,50,3.1,121,0.3,1018.7,10,53
2024-05-01,Sund,60.25,20.2,6.7,57,6.5,13,0.4,1020.5,16,46
2024-05-01,Hammarland,60.2167,19.75,3.3,54,3.1,269,0.3,1017.2,17,47
2024-05-01,Saltvik,60.2833,20.05,4.3,50,4.7,82,0.4,1017.2,10,45
2024-05-01,Geta,60.3833,19.85,5.1,51,6.1,154,0.4,1020.6,10,49
2024-05-01,Eckerö,60.2167,19.6167,5.4,53,5.4,18,0.4,1019.3,12,38
2024-05-01,Lemland,60.05,20.0167,5.6,58,5.2,81,0.4,1019.7,9,49
2024-05-01,Lumparland,60.1167,20.25,5.3,50,9.8,140,0.4,1016.9,14,47
2024-05-02,Mariehamn,60.0972,19.9348,1.5,72,8.5,251,0.1,1010.5,14,23
2024-05-02,Jomala,60.1,19.95,2.6,72,5.4,93,0.1,1007.5,14,35
2024-05-02,Finström,60.2167,19.95,1.4,69,9.3,349,0.1,1010.6,8,29
2024-05-02,Sund,60.25,20.2,0.2,76,5.4,84,0.1,1008.0,8,21
2024-05-02,Hammarland,60.2167,19.75,2.7,71,9.8,269,0.1,1008.0,11,28
2024-05-02,Saltvik,60.2833,20.05,0.6,76,6.7,119,0.1,1009.0,12,18
2024-05-02,Geta,60.3833,19.85,0.3,76,5.6,256,0.1,1011.2,11,32
2024-05-02,Eckerö,60.2167,19.6167,1.9,75,9.3,276,0.1,1008.8,7,18
2024-05-02,Lemland,60.05,20.0167,0.2,70,4.8,334,0.1,1009.5,13,29
2024-05-02,Lumparland,60.1167,20.25,1.2,75,5.1,128,0.1,1009.1,15,23
2024-05-03,Mariehamn,60.0972,19.9348,5.9,83,5.6,80,1.9,1012.2,5,40
2024-05-03,Jomala,60.1,19.95,5.1,85,9.1,162,1.8,1008.9,13,29
2024-05-03,Finström,60.2167,19.95,7.5,83,2.9,0,1.8,1011.5,6,41
2024-05-03,Sund,60.25,20.2,5.9,87,7.9,326,1.8,1008.4,8,26
2024-05-03,Hammarland,60.2167,19.75,5.0,85,3.5,259,2.3,1011.6,13,26
2024-05-03,Saltvik,60.2833,20.05,4.0,86,3.0,162,2.1,1009.8,14,40
2024-05-03,Geta,60.3833,19.85,7.4,80,2.1,26,2.5,1011.6,7,36
2024-05-03,Eckerö,60.2167,19.6167,7.0,80,7.0,51,2.3,1011.3,12,36
2024-05-03,Lemland,60.05,20.0167,6.7,81,7.1,60,2.0,1010.8,11,39
2024-05-03,Lumparland,60.1167,20.25,4.1,85,6.8,6,1.8,1009.8,7,34
2024-05-04,Mariehamn,60.0972,19.9348,1.8,93,8.1,298,0.3,1020.3,12,16
2024-05-04,Jomala,60.1,19.95,-0.2,92,9.8,92,0.3,1018.6,11,29
2024-05-04,Finström,60.2167,19.95,-0.3,86,9.7,269,0.4,1021.1,15,17
2024-05-04,Sund,60.25,20.2,-0.9,88,8.6,311,0.4,1021.2,10,21
2024-05-04,Hammarland,60.2167,19.75,0.2,88,5.7,325,0.3,1020.1,10,28
2024-05-04,Saltvik,60.2833,20.05,0.6,88,2.7,36,0.3,1020.1,6,29
2024-05-04,Geta,60.3833,19.85,1.7,86,7.9,170,0.4,1017.8,7,26
2024-05-04,Eckerö,60.2167,19.6167,-0.4,90,9.5,282,0.4,1018.9,6,24
2024-05-04,Lemland,60.05,20.0167,-1.0,87,9.3,291,0.3,1019.2,11,13
2024-05-04,Lumparland,60.1167,20.25,2.6,92,9.4,97,0.3,1018.8,5,26
2024-05-05,Mariehamn,60.0972,19.9348,9.7,52,4.8,315,0.3,1018.7,11,56
2024-05-05,Jomala,60.1,19.95,11.9,56,3.1,229,0.3,1016.6,11,73
2024-05-05,Finström,60.2167,19.95,10.0,53,7.6,42,0.3,1015.3,15,66
2024-05-05,Sund,60.25,20.2,9.7,54,4.2,293,0.4,1018.5,10,56
2024-05-05,Hammarland,60.2167,19.75,12.7,54,7.0,316,0.3,1017.1,10,69
2024-05-05,Saltvik,60.2833,20.05,12.3,53,7.4,294,0.3,1018.2,9,62
2024-05-05,Geta,60.3833,19.85,12.1,54,5.0,322,0.3,1017.4,10,68
2024-05-05,Eckerö,60.2167,19.6167,9.4,54,9.4,129,0.4,1018.1,11,60
2024-05-05,Lemland,60.05,20.0167,9.3,53,2.4,192,0.4,1017.5,8,54
2024-05-05,Lumparland,60.1167,20.25,9.1,52,8.6,18,0.3,1018.2,12,57
2024-05-06,Mariehamn,60.0972,19.9348,8.7,76,4.0,148,0.1,1014.7,10,75
2024-05-06,Jomala,60.1,19.95,5.3,81,9.7,186,0.1,1014.5,12,63
2024-05-06,Finström,60.2167,19.95,6.0,82,4.6,315,0.1,1013.0,5,61
2024-05-06,Sund,60.25,20.2,7.6,80,8.0,300,0.1,1014.5,5,80
2024-05-06,Hammarland,60.2167,19.75,7.7,78,4.8,356,0.1,1013.2,12,79
2024-05-06,Saltvik,60.2833,20.05,7.7,83,4.9,2,0.1,1014.0,12,63
2024-05-06,Geta,60.3833,19.85,6.9,76,2.9,16,0.1,1014.7,9,77
2024-05-06,Eckerö,60.2167,19.6167,6.8,81,3.0,46,0.1,1014.8,5,63
2024-05-06,Lemland,60.05,20.0167,7.5,83,6.1,44,0.1,1012.6,5,75
2024-05-06,Lumparland,60.1167,20.25,6.5,76,8.0,226,0.1,1014.9,14,74
2024-05-07,Mariehamn,60.0972,19.9348,-1.4,90,8.9,257,0.2,1018.5,7,59
2024-05-07,Jomala,60.1,19.95,1.8,87,7.2,72,0.2,1019.3,12,60
2024-05-07,Finström,60.2167,19.95,1.6,89,2.1,86,0.2,1021.0,10,58
2024-05-07,Sund,60.25,20.2,-1.4,87,7.1,212,0.3,1020.7,8,53
2024-05-07,Hammarland,60.2167,19.75,-1.0,85,9.3,54,0.2,1019.9,12,59
2024-05-07,Saltvik,60.2833,20.05,-1.0,93,8.5,184,0.2,1021.2,11,52
2024-05-07,Geta,60.3833,19.85,-1.6,88,3.0,278,0.2,1019.1,13,59
2024-05-07,Eckerö,60.2167,19.6167,-0.0,87,7.1,313,0.2,1019.6,9,69
2024-05-07,Lemland,60.05,20.0167,-0.6,88,2.5,259,0.2,1019.5,10,56
2024-05-07,Lumparland,60.1167,20.25,2.2,88,6.5,269,0.2,1021.1,13,69
2024-05-08,Mariehamn,60.0972,19.9348,-0.9,73,3.5,339,0,1018.9,6,54
2024-05-08,Jomala,60.1,19.95,0.8,76,2.7,204,0,1016.0,12,59
2024-05-08,Finström,60.2167,19.95,0.6,70,7.3,50,0,1017.3,6,52
2024-05-08,Sund,60.25,20.2,1.6,74,3.4,232,0,1016.5,13,60
2024-05-08,Hammarland,60.2167,19.75,0.9,77,4.9,216,0,1017.8,5,54
2024-05-08,Saltvik,60.2833,20.05,1.2,73,3.9,313,0,1017.3,14,66
2024-05-08,Geta,60.3833,19.85,0.6,74,3.4,191,0,1018.1,11,62
2024-05-08,Eckerö,60.2167,19.6167,-0.2,75,4.3,87,0,1016.3,14,62
2024-05-08,Lemland,60.05,20.0167,-1.5,74,2.5,118,0,1019.3,13,54
2024-05-08,Lumparland,60.1167,20.25,1.5,77,9.2,97,0,1019.7,8,56
2024-05-09,Mariehamn,60.0972,19.9348,3.1,64,7.6,203,0.4,1023.9,11,76
2024-05-09,Jomala,60.1,19.95,-0.0,63,3.7,114,0.4,1023.4,5,83
2024-05-09,Finström,60.2167,19.95,0.8,57,5.1,156,0.3,1023.4,10,77
2024-05-09,Sund,60.25,20.2,0.6,57,3.8,30,0.4,1026.3,7,73
2024-05-09,Hammarland,60.2167,19.75,-0.4,62,7.3,208,0.3,1023.7,14,80
2024-05-09,Saltvik,60.2833,20.05,1.9,63,8.7,113,0.4,1024.3,10,86
2024-05-09,Geta,60.3833,19.85,-0.1,65,7.5,134,0.5,1026.0,9,73
2024-05-09,Eckerö,60.2167,19.6167,1.7,60,9.0,304,0.4,1023.0,8,82
2024-05-09,Lemland,60.05,20.0167,1.3,64,8.4,98,0.4,1025.6,11,74
2024-05-09,Lumparland,60.1167,20.25,1.6,64,5.1,279,0.4,1026.7,8,71
2024-05-10,Mariehamn,60.0972,19.9348,12.9,69,6.4,271,0,1009.3,13,74
2024-05-10,Jomala,60.1,19.95,11.3,72,6.7,341,0,1006.2,9,75
2024-05-10,Finström,60.2167,19.95,10.4,77,5.2,320,0,1008.9,7,73
2024-05-10,Sund,60.25,20.2,11.8,76,6.9,137,0,1005.6,11,80
2024-05-10,Hammarland,60.2167,19.75,12.5,69,7.5,184,0,1007.5,5,68
